unique_sample_id	experiment_type	replicate	timepoint	treatment	is_control	animal_id	image_id	curated_rosette_path	base_segmentation_path
R2-T5-A16-I1	timeseries	R2	T5	none	False	16	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_16_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_16_0001/segmentation.tif
R2-T5-A17-I0	timeseries	R2	T5	none	False	17	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_17_seg copy.svg/R2_T5_17_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_17_seg copy.svg/R2_T5_17_seg.tif
R2-T5-A17-I1	timeseries	R2	T5	none	False	17	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_17_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_17_0001/segmentation.tif
R2-T5-A18-I0	timeseries	R2	T5	none	False	18	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_18_seg copy.svg/R2_T5_18_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_18_seg copy.svg/R2_T5_18_seg.tif
R2-T5-A18-I1	timeseries	R2	T5	none	False	18	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_18_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_18_0001/segmentation.tif
R2-T5-A3-I0	timeseries	R2	T5	none	False	3	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_3_seg copy.svg/R2_T5_3_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_3_seg copy.svg/R2_T5_3_seg.tif
R2-T5-A3-I1	timeseries	R2	T5	none	False	3	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_3_0001_seg copy.svg/R2_T5_3_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_3_0001_seg copy.svg/R2_T5_3_0001_seg.tif
R2-T5-A4-I0	timeseries	R2	T5	none	False	4	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_4_seg copy.svg/R2_T5_4_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_4_seg copy.svg/R2_T5_4_seg.tif
R2-T5-A4-I1	timeseries	R2	T5	none	False	4	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_4_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_4_0001/segmentation.tif
R2-T5-A5-I1	timeseries	R2	T5	none	False	5	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_5_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_5_0001/segmentation.tif
R2-T5-A5-I2	timeseries	R2	T5	none	False	5	2	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_5_0002_seg copy.svg/R2_T5_5_0002_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_5_0002_seg copy.svg/R2_T5_5_0002_seg.tif
R2-T5-A6-I0	timeseries	R2	T5	none	False	6	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_6_seg copy.svg/R2_T5_6_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_6_seg copy.svg/R2_T5_6_seg.tif
R2-T5-A6-I1	timeseries	R2	T5	none	False	6	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_6_0001_seg copy.svg/R2_T5_6_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_6_0001_seg copy.svg/R2_T5_6_0001_seg.tif
R2-T5-A7-I0	timeseries	R2	T5	none	False	7	0	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_7/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_7/segmentation.tif
R2-T5-A7-I1	timeseries	R2	T5	none	False	7	1	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_7_0001_seg copy.svg/R2_T5_7_0001_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_7_0001_seg copy.svg/R2_T5_7_0001_seg.tif
R2-T5-A8-I2	timeseries	R2	T5	none	False	8	2	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_8_0002/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_8_0002/segmentation.tif
R2-T5-A9-I0	timeseries	R2	T5	none	False	9	0	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_9_seg copy.svg/R2_T5_9_seg copy.tif	timeseries/4_manually_annotated_rosettes_training_dataset/241120_timeseries_Rosette_labels_1st_half_manually_annotated/R2_T5_9_seg copy.svg/R2_T5_9_seg.tif
R2-T5-A9-I1	timeseries	R2	T5	none	False	9	1	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_9_0001/segmentation copy.tif	timeseries/7_final_segmentation_rosettes_R1_R2/250206_Rosette_timeseries_image_stacking_vf/human_in_the_loop/R2_T5_9_0001/segmentation.tif
R3-T0-A12-I0	timeseries	R3	T0	none	False	12	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_12/02_segmentation_R3_T0_12_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_12/02_segmentation_R3_T0_12_seg_cur.tif
R3-T0-A12-I1	timeseries	R3	T0	none	False	12	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_12_0001/02_segmentation_R3_T0_12_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_12_0001/02_segmentation_R3_T0_12_0001_seg_cur.tif
R3-T0-A13-I0	timeseries	R3	T0	none	False	13	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_13/02_segmentation_R3_T0_13_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_13/02_segmentation_R3_T0_13_seg_cur.tif
R3-T0-A13-I1	timeseries	R3	T0	none	False	13	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_13_0001/02_segmentation_R3_T0_13_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_13_0001/02_segmentation_R3_T0_13_0001_seg_cur.tif
R3-T0-A14-I0	timeseries	R3	T0	none	False	14	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_14/02_segmentation_R3_T0_14_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_14/02_segmentation_R3_T0_14_seg_cur.tif
R3-T0-A14-I1	timeseries	R3	T0	none	False	14	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_14_0001/02_segmentation_R3_T0_14_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_14_0001/02_segmentation_R3_T0_14_0001_seg_cur.tif
R3-T0-A16-I0	timeseries	R3	T0	none	False	16	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_16/02_segmentation_R3_T0_16_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_16/02_segmentation_R3_T0_16_seg_cur.tif
R3-T0-A16-I1	timeseries	R3	T0	none	False	16	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_16_0001/02_segmentation_R3_T0_16_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_16_0001/02_segmentation_R3_T0_16_0001_seg_cur.tif
R3-T0-A18-I1	timeseries	R3	T0	none	False	18	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_18_0001/02_segmentation_R3_T0_18_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_18_0001/02_segmentation_R3_T0_18_0001_seg_cur.tif
R3-T0-A19-I0	timeseries	R3	T0	none	False	19	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_19/02_segmentation_R3_T0_19_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_19/02_segmentation_R3_T0_19_seg_cur.tif
R3-T0-A19-I1	timeseries	R3	T0	none	False	19	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_19_0001/02_segmentation_R3_T0_19_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_19_0001/02_segmentation_R3_T0_19_0001_seg_cur.tif
R3-T0-A2-I0	timeseries	R3	T0	none	False	2	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_2/02_segmentation_R3_T0_2_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_2/02_segmentation_R3_T0_2_seg_cur.tif
R3-T0-A2-I1	timeseries	R3	T0	none	False	2	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_2_0001/02_segmentation_R3_T0_2_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_2_0001/02_segmentation_R3_T0_2_0001_seg_cur.tif
R3-T0-A2-I2	timeseries	R3	T0	none	False	2	2	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_2_0002/02_segmentation_R3_T0_2_0002_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_2_0002/02_segmentation_R3_T0_2_0002_seg_cur.tif
R3-T0-A20-I1	timeseries	R3	T0	none	False	20	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_20_0001/02_segmentation_R3_T0_20_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_20_0001/02_segmentation_R3_T0_20_0001_seg_cur.tif
R3-T0-A21-I0	timeseries	R3	T0	none	False	21	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_21/02_segmentation_R3_T0_21_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_21/02_segmentation_R3_T0_21_seg_cur.tif
R3-T0-A3-I0	timeseries	R3	T0	none	False	3	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_3/02_segmentation_R3_T0_3_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_3/02_segmentation_R3_T0_3_seg_cur.tif
R3-T0-A3-I1	timeseries	R3	T0	none	False	3	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_3_0001/02_segmentation_R3_T0_3_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_3_0001/02_segmentation_R3_T0_3_0001_seg_cur.tif
R3-T0-A4-I0	timeseries	R3	T0	none	False	4	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_4/02_segmentation_R3_T0_4_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_4/02_segmentation_R3_T0_4_seg_cur.tif
R3-T0-A4-I1	timeseries	R3	T0	none	False	4	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_4_0001/02_segmentation_R3_T0_4_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_4_0001/02_segmentation_R3_T0_4_0001_seg_cur.tif
R3-T0-A6-I1	timeseries	R3	T0	none	False	6	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_6_0001/02_segmentation_R3_T0_6_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_6_0001/02_segmentation_R3_T0_6_0001_seg_cur.tif
R3-T0-A6-I2	timeseries	R3	T0	none	False	6	2	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_6_0002/02_segmentation_R3_T0_6_0002_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_6_0002/02_segmentation_R3_T0_6_0002_seg_cur.tif
R3-T0-A7-I0	timeseries	R3	T0	none	False	7	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_7/02_segmentation_R3_T0_7_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_7/02_segmentation_R3_T0_7_seg_cur.tif
R3-T0-A7-I1	timeseries	R3	T0	none	False	7	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_7_0001/02_segmentation_R3_T0_7_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_7_0001/02_segmentation_R3_T0_7_0001_seg_cur.tif
R3-T0-A8-I0	timeseries	R3	T0	none	False	8	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_8/02_segmentation_R3_T0_8_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_8/02_segmentation_R3_T0_8_seg_cur.tif
R3-T0-A8-I1	timeseries	R3	T0	none	False	8	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_8_0001/02_segmentation_R3_T0_8_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_8_0001/02_segmentation_R3_T0_8_0001_seg_cur.tif
R3-T0-A9-I0	timeseries	R3	T0	none	False	9	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_9/02_segmentation_R3_T0_9_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_9/02_segmentation_R3_T0_9_seg_cur.tif
R3-T0-A9-I1	timeseries	R3	T0	none	False	9	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_9_0001/02_segmentation_R3_T0_9_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T0_seg/R3_T0_9_0001/02_segmentation_R3_T0_9_0001_seg_cur.tif
R3-T1-A1-I1	timeseries	R3	T1	none	False	1	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_1_0001/02_segmentation_T1_1_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_1_0001/02_segmentation_T1_1_0001_seg_cur.tif
R3-T1-A1-I2	timeseries	R3	T1	none	False	1	2	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_1_0002/02_segmentation_T1_1_0002_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_1_0002/02_segmentation_T1_1_0002_seg_cur.tif
R3-T1-A10-I0	timeseries	R3	T1	none	False	10	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_10/02_segmentation_T1_10_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_10/02_segmentation_T1_10_seg_cur.tif
R3-T1-A10-I1	timeseries	R3	T1	none	False	10	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_10_0001/02_segmentation_T1_10_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_10_0001/02_segmentation_T1_10_0001_seg_cur.tif
R3-T1-A11-I0	timeseries	R3	T1	none	False	11	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_11/02_segmentation_T1_11_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_11/02_segmentation_T1_11_seg_cur.tif
R3-T1-A11-I1	timeseries	R3	T1	none	False	11	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_11_0001/02_segmentation_T1_11_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_11_0001/02_segmentation_T1_11_0001_seg_cur.tif
R3-T1-A2-I0	timeseries	R3	T1	none	False	2	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_2/02_segmentation_T1_2_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_2/02_segmentation_T1_2_seg_cur.tif
R3-T1-A2-I1	timeseries	R3	T1	none	False	2	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_2_0001/02_segmentation_T1_2_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_2_0001/02_segmentation_T1_2_0001_seg_cur.tif
R3-T1-A3-I0	timeseries	R3	T1	none	False	3	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_3/02_segmentation_T1_3_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_3/02_segmentation_T1_3_seg_cur.tif
R3-T1-A3-I1	timeseries	R3	T1	none	False	3	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_3_0001/02_segmentation_T1_3_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_3_0001/02_segmentation_T1_3_0001_seg_cur.tif
R3-T1-A4-I0	timeseries	R3	T1	none	False	4	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_4/02_segmentation_T1_4_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_4/02_segmentation_T1_4_seg_cur.tif
R3-T1-A4-I1	timeseries	R3	T1	none	False	4	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_4_0001/02_segmentation_T1_4_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_4_0001/02_segmentation_T1_4_0001_seg_cur.tif
R3-T1-A5-I0	timeseries	R3	T1	none	False	5	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_5/02_segmentation_T1_5_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_5/02_segmentation_T1_5_seg_cur.tif
R3-T1-A5-I1	timeseries	R3	T1	none	False	5	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_5_0001/02_segmentation_T1_5_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_5_0001/02_segmentation_T1_5_0001_seg_cur.tif
R3-T1-A6-I0	timeseries	R3	T1	none	False	6	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_6/02_segmentation_T1_6_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_6/02_segmentation_T1_6_seg_cur.tif
R3-T1-A6-I1	timeseries	R3	T1	none	False	6	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_6_0001/02_segmentation_T1_6_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_6_0001/02_segmentation_T1_6_0001_seg_cur.tif
R3-T1-A7-I0	timeseries	R3	T1	none	False	7	0	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_7/02_segmentation_T1_7_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_7/02_segmentation_T1_7_seg_cur.tif
R3-T1-A7-I1	timeseries	R3	T1	none	False	7	1	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_7_0001/02_segmentation_T1_7_0001_seg_cur copy.tif	timeseries/8_segmentation_&_rosettes_R3/250707_timeseries_live_R3_seg/T1_seg/T1_7_0001/02_segmentation_T1_7_0001_seg_cur.tif
